gene	contrast	alpha_effect	beta_effect	alpha_q	beta_q	category	alpha_plot	beta_plot
Meis2	DKO − control	0.5938639767434855	0.876311091490428	1.0	0.2828887094353908	other tested genes	0.5635561855262874	0.7911551018105389
Met	DKO − control	0.6458099134641483	0.2699500181794749	1.0	1.0	other tested genes	0.6077078000718722	0.26677441270334934
Mfhas1	DKO − control	0.5341249487156974	0.8917156954645626	1.0	1.0	other tested genes	0.5115239931125405	0.802696564793603
Mia	DKO − control	-1.1200280600472814	-0.9291438565948305	1.0	1.0	other tested genes	-0.9637523726287476	-0.8303730277464378
Micos10	DKO − control	-0.0849549352249154	-0.1361675602102623	1.0	1.0	other tested genes	-0.08485307424734087	-0.13575023875914774
Mid1	DKO − control	0.5990709496703895	0.8172399278071587	1.0	0.1263868649003544	other tested genes	0.5680280814000137	0.7460738436789175
Mid1ip1	DKO − control	-0.1199411758599309	0.2319431966033728	1.0	1.0	other tested genes	-0.11965544506937903	0.22991232134048958
Mien1	DKO − control	-0.1511461858155645	-0.1421662219367928	1.0	1.0	other tested genes	-0.15057652948212835	-0.14169163332251317
Mif	DKO − control	-0.089329326209405	-0.2674041573722562	1.0	1.0	other tested genes	-0.08921094684250834	-0.2643157484732635
Mllt3	DKO − control	0.8270419907599198	0.6530849094160337	1.0	1.0	other tested genes	0.7536455125535494	0.6138090130467997
Mlxipl	DKO − control	0.9741530532905702	0.7993328848830018	0.0683424921452899	0.3289907082935991	other tested genes	0.8629784338190607	0.7321472418932788
Mnx1	DKO − control	-0.0677773086065876	0.3937439195762086	1.0	1.0	other tested genes	-0.06772552343021151	0.38422044880744555
Mpp6	DKO − control	0.5698431044216078	0.8854260747727833	1.0	1.0	other tested genes	0.5427941935451792	0.7979948999327121
Mpped2	DKO − control	0.921904180381093	0.7688521635888662	0.2381790773355815	0.0449997092734853	other tested genes	0.8250597712078859	0.7081607241818105
Mrfap1	DKO − control	-0.0728639915523026	0.1728813871374958	1.0	1.0	other tested genes	-0.0727996706576934	0.17203158861664666
Mrln	DKO − control	-0.2753941446525092	-0.2429555025993226	1.0	1.0	other tested genes	-0.2720267777580869	-0.24062667530252715
Mrpl1	DKO − control	-0.1053072155718287	0.0779757442345493	1.0	1.0	other tested genes	-0.10511354451933753	0.07789694141999767
Mrpl36	DKO − control	-0.1563789095341527	0.1378861649465676	1.0	1.0	other tested genes	-0.15574846511094617	0.1374529324432861
Mrps33	DKO − control	-0.1367600403502675	-0.0741053231806205	1.0	1.0	other tested genes	-0.1363372780732004	-0.07403766412915629
Msi2	DKO − control	0.719040448665457	0.6661328873900245	0.7666997678841039	1.0	other tested genes	0.6681953407345022	0.6247009313392946
Mtch1	DKO − control	-0.3092730865417511	0.0135705016268957	1.0	1.0	other tested genes	-0.30454363188021033	0.013570085140839641
Mtmr7	DKO − control	0.6417222568164282	0.6197801383593625	1.0	1.0	other tested genes	0.6042707732525168	0.5857120620595826
Myo18a	DKO − control	0.8961309425704644	0.4390613523337229	0.7413845924532549	1.0	other tested genes	0.8059883202239391	0.4260541472199891
Myo1d	DKO − control	1.2298790846406351	0.9995149455271308	0.0422753389912079	0.023643402547642	shared increase (q < 0.05)	1.03496161688865	0.8810305601175313
Myt1l	DKO − control	0.1379502040899128	0.4500430326033363	1.0	1.0	other tested genes	0.1375163710821074	0.43608891089216845
Naaladl2	DKO − control	0.4075861590537238	-0.2576080948192552	0.400589812431539	1.0	other tested genes	0.3970696450486684	-0.25484073627618475
Naca	DKO − control	-0.262023869645428	-0.0453474244039884	1.0	1.0	other tested genes	-0.25911461137300174	-0.04533189677854585
Nav2	DKO − control	0.863824346859995	1.0099979693156251	1.0	0.1883052383405779	other tested genes	0.7817348694638279	0.8884255779838174
Nbea	DKO − control	1.124133182738588	0.8783567426801016	0.0132091385626233	0.0663014872320862	other tested genes	0.9664836252829958	0.7926928313393418
Ncald	DKO − control	0.1784296357048075	0.415182104895113	1.0	1.0	other tested genes	0.17749616696118517	0.40409438250039614
Ncam1	DKO − control	0.9567319222927522	0.735876463689671	0.7811460961079112	0.0232386268850577	other tested genes	0.8504451418898972	0.6818100346995739
Ncam2	DKO − control	-1.1323608895852273	0.2933271032642144	1.0	1.0	other tested genes	-0.9719410161381076	0.2892757353441661
Ncoa7	DKO − control	0.4747072206341092	0.3852318654266813	0.8524082046887226	1.0	other tested genes	0.45847563939434377	0.37628879315314867
Ncor1	DKO − control	0.590449383251121	0.641768097772557	1.0	1.0	other tested genes	0.5606180783274834	0.60430935318003
Ndn	DKO − control	0.0148563469614692	-0.1031976384292603	1.0	1.0	other tested genes	0.014855800522429215	-0.10301533918122822
Ndrg1	DKO − control	0.4400213073412086	0.618435816353371	1.0	1.0	other tested genes	0.42693295697923145	0.5845690627991793
Ndst4	DKO − control	-0.3073711671960962	0.1805549762724075	1.0	0.8728476557509747	other tested genes	-0.3027261395302892	0.17958807627641016
Ndufa1	DKO − control	-0.509528029094971	-0.3586306582790062	1.0	1.0	other tested genes	-0.4897176728671644	-0.3513566529676413
Ndufa12	DKO − control	-0.4416200909509069	-0.304510344788264	1.0	1.0	other tested genes	-0.4283959046431277	-0.29999048282203783
Ndufa4	DKO − control	-0.4292983876249391	-0.1373585720357659	1.0	1.0	other tested genes	-0.4170988677387157	-0.13693026595092153
Ndufb1-ps	DKO − control	-0.5096860470797017	-0.3620716114859076	1.0	1.0	other tested genes	-0.4898584632756137	-0.35459383918298
Ndufb11	DKO − control	-0.2066484921985134	-0.0903852837080049	1.0	1.0	other tested genes	-0.20520528489485937	-0.09026266686002099
Ndufb2	DKO − control	-0.4477878166267049	-0.3099703124058514	1.0	1.0	other tested genes	-0.43403149691861825	-0.30520966348313977
Ndufb4	DKO − control	-0.4729788463942808	-0.0591268492833787	1.0	1.0	other tested genes	-0.45691373824977827	-0.05909245227954561
Ndufb5	DKO − control	-0.2362525393592324	-0.0803479828352606	1.0	1.0	other tested genes	-0.23410822333693274	-0.08026178129697785
Ndufb8	DKO − control	-0.6536752398198903	-0.2917195361818154	1.0	1.0	other tested genes	-0.6143032071301191	-0.28773282682566104
Ndufc1	DKO − control	-0.4816743940287415	-0.3363131825255991	1.0	1.0	other tested genes	-0.4647611317694397	-0.3302758171921249
Ndufc2	DKO − control	-0.3999684421896188	-0.2757269334195911	1.0	1.0	other tested genes	-0.3900060189199383	-0.2723476084589565
Ndufs5	DKO − control	-0.4000525989549433	-0.2858373849238568	1.0	1.0	other tested genes	-0.39008415623144227	-0.2820816001033187
Ndufv3	DKO − control	-0.5494406766458494	-0.4404171696513295	1.0	1.0	other tested genes	-0.5249903020883353	-0.42729526641402876
Nectin3	DKO − control	0.5364918464361627	0.6955995073564718	1.0	1.0	other tested genes	0.5136107183721779	0.6490578157488627
Nedd4	DKO − control	0.5954159845337537	0.5557397667478245	1.0	1.0	other tested genes	0.564890165302105	0.5305036218245601
Nedd4l	DKO − control	0.8965474050448299	0.7722639096755616	0.0667970397557386	1.0	other tested genes	0.8062984382161023	0.7108632216688437
Nefm	DKO − control	-0.3661316521587643	0.2500221088286641	1.0	1.0	other tested genes	-0.358408866806478	0.24748791020578864
Neo1	DKO − control	0.2560600387755294	0.6662871122586536	1.0	1.0	other tested genes	0.25334134344326825	0.6248292812324276
Neurod1	DKO − control	0.5584655906379697	0.4336338053966793	1.0	1.0	other tested genes	0.5328848547975998	0.4210795601117786
Nf1	DKO − control	0.87852293669124	0.8021038634786655	0.8291577252668912	0.6722542244032247	other tested genes	0.792817691992523	0.7343102545385861
Nfia	DKO − control	0.5408800061084518	0.8372280893419162	1.0	0.9784193088600353	other tested genes	0.5174740034452593	0.7614753071171991
Nipal2	DKO − control	0.3486433995623542	0.3245237116432296	1.0	1.0	other tested genes	0.3419408458536429	0.31908163384887295
Nipbl	DKO − control	0.7412542802230914	0.7740397406073827	1.0	0.6776120644738355	other tested genes	0.6861359147668639	0.7122681214330332
Nkx2-2	DKO − control	0.3065186265583512	0.418389433923242	1.0	1.0	other tested genes	0.30191112807130077	0.4070548681104758
Nkx6-1	DKO − control	0.20446509277768	0.3866411448645166	1.0	1.0	other tested genes	0.20306660189552864	0.37760355502538434
Nlgn1	DKO − control	1.9021142201865624	0.6745291493354121	3.385390340941545e-06	0.6187478512059972	other tested genes	1.3989826268209877	0.6316752249692569
Nme1	DKO − control	-0.2034945220185386	-0.0837770493052684	1.0	1.0	other tested genes	-0.2021156137904786	-0.08367935802099637
Nme2	DKO − control	-0.1894988192846464	-0.0962662897475147	1.0	1.0	other tested genes	-0.18838261977853632	-0.09611821993675417
Nnat	DKO − control	0.063786948340592	-0.1764273141509553	1.0	1.0	other tested genes	0.06374377156066749	-0.1755246379560378
Noct	DKO − control	-0.0701554026059775	0.1284447832009846	1.0	1.0	other tested genes	-0.07009798144282582	0.12809419812994915
Nol4	DKO − control	0.8121042931733407	0.8617156051264839	0.8524082046887226	1.0	other tested genes	0.7420922412943879	0.7801382410687742
Npepl1	DKO − control	0.0402851514855481	0.0825086723350067	1.0	1.0	other tested genes	0.04027426301759885	0.08241534251147191
Nr5a2	DKO − control	0.2952947382792262	0.1176704871193851	1.0	1.0	other tested genes	0.2911633174971574	0.11740061430087471
Nr6a1	DKO − control	0.9006213146007656	1.0212243566606192	0.2839887377367128	0.0062618840169882	other tested genes	0.8093286838266543	0.8963021242312668
Nrg1	DKO − control	1.2899328815481617	1.2068696332955915	1.0	1.0	other tested genes	1.0722980631641785	1.0203635481155742
Nrip1	DKO − control	0.4774327840833554	0.4142830591887222	1.0	1.0	other tested genes	0.4609365578188014	0.40326392505821346
Nt5dc2	DKO − control	-0.2585969624259505	0.0306591122696653	1.0	1.0	other tested genes	-0.25579822551937725	0.030654311135548194
Nucb2	DKO − control	-0.0111699747966612	0.0792394236478934	1.0	1.0	other tested genes	-0.011169742533171698	0.07915673451879415
Nxn	DKO − control	0.8009516945586042	0.7335691461869922	0.4386763523846386	0.5428030164087988	other tested genes	0.733411232153929	0.6799506351384722
Nxph1	DKO − control	1.0112116080639166	1.239873303144894	1.0	0.0863931762032555	other tested genes	0.8892792119454472	1.0412512552853674
Ociad2	DKO − control	0.2685945128260677	0.3527626202538815	1.0	1.0	other tested genes	0.26546552908343685	0.34582795226059126
Ocrl	DKO − control	0.3714431597873521	0.4771364375195916	1.0	1.0	other tested genes	0.3633922876285022	0.4606691119002054
Orc6	DKO − control	0.0346581491894967	-0.0468566556989931	1.0	1.0	other tested genes	0.0346512144491698	-0.04683952662512489
Osbpl6	DKO − control	1.2627344165403909	0.8088723988400557	0.3131767280597625	1.0	other tested genes	1.0555235008864527	0.7395814526361861
Ostc	DKO − control	-0.0489319444560457	-0.0109917602020447	1.0	1.0	other tested genes	-0.04891243888563232	-0.010991538878878606
Otud5	DKO − control	0.5265720725644355	0.4597431568713677	1.0	1.0	other tested genes	0.5048514431094118	0.4449184082415685
P4hb	DKO − control	0.4000231958145097	0.1840598129378693	1.0	1.0	other tested genes	0.39005685645768107	0.18303608080326933
Pacc1	DKO − control	-0.0899574385391173	0.2437780956701493	1.0	1.0	other tested genes	-0.08983655053630417	0.24142593963756562
Paip2	DKO − control	0.0790499782437739	0.1731578538122846	1.0	1.0	other tested genes	0.07896787967398722	0.17230400781651936
Pak3	DKO − control	0.4835316741891935	0.6377166423926452	1.0	1.0	other tested genes	0.46643381024939895	0.6008965292492955
Pak7	DKO − control	0.7119245000510785	-0.4660428628776738	1.0	1.0	other tested genes	0.6624081326196747	-0.4506353317609867
Palld	DKO − control	0.509514629775951	0.8528813273772178	1.0	1.0	other tested genes	0.48970573396660066	0.7734312696761299
Pam	DKO − control	0.372179279993632	0.167775531709885	1.0	1.0	other tested genes	0.3640822590907141	0.1669982294706154
Pamr1	DKO − control	0.2539489211593526	0.8629699495424997	1.0	1.0	other tested genes	0.2512956902844504	0.78108816539213
Pappa2	DKO − control	0.2497668708088813	0.1579011739370943	1.0	0.9912478725164616	other tested genes	0.2472402868094066	0.15725227581125287
Papss2	DKO − control	0.8721906519311347	0.4282124674581812	0.5785649102209531	1.0	other tested genes	0.7880530032807787	0.4161008161391428
Pard3	DKO − control	0.9554234280265788	0.9447770059032758	6.012571226179478e-07	0.9725623149964988	other tested genes	0.8494993593868418	0.8417810875215107
Pard3b	DKO − control	1.009750561167858	0.5048817999933017	1.0	1.0	other tested genes	0.8882514955838099	0.4855739710127244
Patj	DKO − control	0.8336311546953498	0.8257628007525389	0.4662537345852459	0.3057120516625235	other tested genes	0.7587149131464409	0.7526594587176055
Pax4	DKO − control	-0.6445150006330244	-0.3251979031856743	1.0	1.0	other tested genes	-0.606619689744816	-0.31972283919713207
Pax6	DKO − control	0.2878251702831767	0.4658096515192957	1.0	1.0	other tested genes	0.28399233831424475	0.4504239396201915
Pbx1	DKO − control	0.6263437379280432	0.8737031052040516	1.0	0.1439323194807948	other tested genes	0.5912828291436362	0.7891923989208485
Pbx3	DKO − control	0.91577670328843	0.9284049070893496	0.0017473078236961	0.6240404416601156	other tested genes	0.8205477633534553	0.8298315851520626
Pcbp3	DKO − control	1.0827313434544814	1.21538358427492	0.7875859178684423	0.0426143303108363	other tested genes	0.9386806850457766	1.0257843327987723
Pcdh9	DKO − control	-0.5447168975951036	0.910315246816596	1.0	0.0002008794356501	other tested genes	-0.5208461511692973	0.81651456099274
Pclo	DKO − control	1.0567502999315013	0.8242618750773499	0.2066222889671859	1.0	other tested genes	0.9209382738307186	0.7515016917568875
Pcm1	DKO − control	0.5110553292205069	0.5764584830972204	1.0	1.0	other tested genes	0.4910780852969433	0.5485336858270664
Pcp4	DKO − control	-0.663632672489609	-0.4269168362226145	1.0	1.0	other tested genes	-0.6226189142227456	-0.4149095093388173
Pcsk1	DKO − control	0.3398555385339674	0.4676489866469322	0.000160727484903	1.0	other tested genes	0.3336315764566022	0.4520906739931952
Pcsk1n	DKO − control	-1.0140461605885844	-0.7389400181989073	0.5732485980328057	1.0	other tested genes	-0.8912709273996355	-0.6842757003854494
Pcsk2	DKO − control	0.6795902013926266	0.3089973661421602	1.0	1.0	other tested genes	0.6358660641806526	0.30428021117672943
Pcyt1b	DKO − control	0.3412936312767429	0.3569210949070542	1.0	1.0	other tested genes	0.33499288483089096	0.34974700859796914
Pdcd4	DKO − control	-0.0190485849134951	0.1545244036849067	1.0	1.0	other tested genes	-0.01904743314286109	0.15391596867001958
Pde10a	DKO − control	1.1389897107940212	-0.7943371794513425	0.374481488779645	0.0389839969291559	other tested genes	0.9763216980119588	-0.7282402262280423
Pde1a	DKO − control	0.8040831972656503	0.4540123212122549	1.0	0.0001803736756889	other tested genes	0.7358535229893236	0.43970583990938533
Pde1c	DKO − control	1.0962692605737687	0.841716826271259	0.3602399217222359	0.9514502984371428	other tested genes	0.9478350311720927	0.7649132482813605
Pde3b	DKO − control	0.7265496861907592	0.9392862146257196	1.0	0.3674538508268972	other tested genes	0.6742812687105966	0.8377843983997479
Pde4d	DKO − control	0.6245033247054878	1.3490089619429897	0.0074133365533963	4.003446593910543e-06	shared increase (q < 0.05)	0.5897224589676335	1.1079824088010561
Pdia3	DKO − control	0.2810781014860693	0.3031278416136508	1.0	1.0	other tested genes	0.27750271885665395	0.2986676835545067
Pdia4	DKO − control	-0.0607729684075399	0.2102388079351746	1.0	1.0	other tested genes	-0.06073562110135888	0.20872005468032231
Pdia5	DKO − control	0.8249251508657244	0.4988076088364879	0.5927472405217149	1.0	other tested genes	0.7520134270741976	0.48014506372294385
Pdia6	DKO − control	-0.125546223970288	0.0268286048290371	1.0	1.0	other tested genes	-0.12521873463871075	0.026825387448831093
Pdx1	DKO − control	0.6982957474690269	0.7354870910753856	1.0	1.0	other tested genes	0.6512698290859527	0.6814963942964487
Peg10	DKO − control	-0.1756673167554007	-0.6829539583058913	1.0	1.0	other tested genes	-0.17477615087523005	-0.6386459984836957
Peg3	DKO − control	0.1281653932295238	0.3279561411662481	1.0	1.0	other tested genes	0.12781707983609317	0.32234479883001305
Peli2	DKO − control	0.9166957498631322	0.7939917948132212	1.0	1.0	other tested genes	0.8212253876152698	0.7279697579410668
Pex5l	DKO − control	1.2632522904818488	0.7339130628757929	0.1256588213596985	1.0	other tested genes	1.055844972509268	0.6802279173452103
Pgrmc1	DKO − control	0.0211650575654225	0.2732265400045075	1.0	1.0	other tested genes	0.021163477701868955	0.26993639381768963
Phactr1	DKO − control	0.6340692831247098	0.9406911972846822	1.0	0.4657825746478511	other tested genes	0.5978187368944688	0.8388081134274765
Phactr4	DKO − control	0.4886553036830769	0.5188739346673282	1.0	1.0	other tested genes	0.4710418681020828	0.49802915018937216
Phf21a	DKO − control	0.631952634789057	0.7620116918325442	1.0	0.8411908771168529	other tested genes	0.5960302914724644	0.702728844715494
Phf3	DKO − control	0.7153603961533033	0.706715985588783	1.0	1.0	other tested genes	0.6652048869446348	0.6581598358017845
Phip	DKO − control	0.8747149004632342	0.8677146574007217	0.6001785773546918	0.3289907082935991	other tested genes	0.7899541509875068	0.7846760405469262
Phkb	DKO − control	0.7163268460051951	0.5352965683975467	1.0	1.0	other tested genes	0.6659907400657119	0.512557183651387
Phldb2	DKO − control	0.1802769674323008	0.5092652796769956	1.0	1.0	other tested genes	0.1793144844773166	0.48948354922540876
Pias1	DKO − control	0.7523025869048214	0.6786483692718085	1.0	1.0	other tested genes	0.6949882322021383	0.6350869193043451
Pik3c2g	DKO − control	0.5821603500219623	0.6269760915304011	1.0	1.0	other tested genes	0.5534674553855434	0.5918186637952983
Pim2	DKO − control	0.315261783092381	0.1389721781747364	1.0	0.8271019951786952	other tested genes	0.31026009548676314	0.13852868738265037
Pitpnc1	DKO − control	0.4294693186382015	0.8649997052701179	1.0	1.0	other tested genes	0.4172559318919561	0.7826240664862381
Pkia	DKO − control	0.6702590609348471	1.035397248605057	1.0	0.2162024423994413	other tested genes	0.6281316916576007	0.9061830497762488
Pkm	DKO − control	0.0020360254477745	0.2683808749978494	1.0	1.0	other tested genes	0.00203602404108727	0.26525919859133856
Plcb1	DKO − control	1.3445983492797495	1.5626997566323098	0.0398103609979049	0.0105494765133829	shared increase (q < 0.05)	1.105353071855701	1.2290470325832854
Plcb4	DKO − control	0.866213145982635	0.6697913374543266	0.3070413403659154	1.0	other tested genes	0.783541531655586	0.6277431255600308
Plcl1	DKO − control	0.6345550657846792	0.5752478300841242	0.8524082046887226	0.7123358459537534	other tested genes	0.598228953748025	0.5474845501145803
Plcxd3	DKO − control	0.4934802811902486	0.8595476382340592	1.0	1.0	other tested genes	0.47537282079238447	0.7784950338177394
Plekha1	DKO − control	0.6594039143075381	0.2077525207757993	0.882586457500548	1.0	other tested genes	0.6190920168311904	0.20628635109604365
Plekha5	DKO − control	0.95737000359902	0.8787617896693866	0.1472405327930452	0.0420770942074147	other tested genes	0.8509061242732308	0.7929971229118377
Plin2	DKO − control	-0.8277307243664066	-0.1995975233049311	1.0	1.0	other tested genes	-0.7541761610997517	-0.1982954342154554
Plk2	DKO − control	0.0589415038838188	0.3969694527339612	1.0	1.0	other tested genes	0.058907429006036544	0.3872200592273736
Plut	DKO − control	0.479184164882992	0.8203774668862087	1.0	1.0	other tested genes	0.46251650902415037	0.7485014190703425
Plxna2	DKO − control	1.0571228394124108	0.9433596879698628	0.4386763523846386	1.0	other tested genes	0.921194309274485	0.8407504852567569
Pnliprp1	DKO − control	-0.0882194284420336	-0.7264305622966266	1.0	1.0	other tested genes	-0.0881053969396193	-0.6741848930542322
Pola1	DKO − control	-0.0906271917253382	0.6037412045644936	1.0	1.0	other tested genes	-0.09050359014228866	0.572030306559446
Pou3f4	DKO − control	0.2314693036363587	0.1658950176058826	1.0	1.0	other tested genes	0.22945065917202306	0.16514335276975486
Ppia	DKO − control	-0.3580780544915868	-0.2070922966586479	1.0	1.0	other tested genes	-0.35083644274626974	-0.20563988728899119
Ppib	DKO − control	-0.4569222785240893	-0.1536707777462188	1.0	1.0	other tested genes	-0.4423540467051299	-0.15307230088125648
Ppm1l	DKO − control	1.2219871056543925	1.1147999336791257	0.0052309234085083	2.8357353459836403e-06	shared increase (q < 0.05)	1.0299731913401295	0.9602658799006744
Ppp1r12a	DKO − control	0.7329613250447485	0.4297575763949776	1.0	1.0	other tested genes	0.6794604692152031	0.417520782549884
Ppp1r14b	DKO − control	-0.2424092724445092	0.1023206522758167	1.0	1.0	other tested genes	-0.24009585286510252	0.1021429469469144
Ppp1r1a	DKO − control	0.1388241541330305	0.9911871179343208	1.0	1.0	other tested genes	0.1383820708985675	0.8751281885539502
Ppp1r9a	DKO − control	0.5839845086449562	0.7672357964931895	1.0	0.3057120516625235	other tested genes	0.5550433039912019	0.7068788179670993
Ppp2r2b	DKO − control	1.039423509107812	0.5888265570095129	1.0	1.0	other tested genes	0.9089772996067123	0.5592201665613461
Ppp3ca	DKO − control	0.6774576782383442	0.6878035168175616	1.0	1.0	other tested genes	0.6341014140091269	0.6426461951325334
Ppy	DKO − control	-0.7340084601847042	-1.3719004832376829	0.8232516882079951	0.6043112278895756	other tested genes	-0.6803048231945338	-1.1215402833229475
Prdm16	DKO − control	1.0294848408349333	1.0529879283775971	0.7860236208353235	0.3340881302194731	other tested genes	0.9020695993133238	0.9183498355398864
Prdx1	DKO − control	-0.2729703656469224	-0.2641545428860432	1.0	1.0	other tested genes	-0.2696892693655258	-0.26117516574731003
Prdx2	DKO − control	-0.1700899421354709	0.0965080994373403	1.0	1.0	other tested genes	-0.16928030525635646	0.09635891412726597
Prkg1	DKO − control	-0.562725122450884	-0.5977026252522926	1.0	1.0	other tested genes	-0.5366003779214099	-0.566853918066691
Prkn	DKO − control	1.0058936051369154	1.0174476567556503	0.0002709697797392	0.000415421717291	shared increase (q < 0.05)	0.8855348609575705	0.8936572864276547
Prnp	DKO − control	0.3181677337408396	0.3629565346187131	1.0	1.0	other tested genes	0.313030421954095	0.35542578356811483
Prox1	DKO − control	0.3649645303365101	0.3905057728013576	1.0	1.0	other tested genes	0.3573126880284833	0.38120578882807116
Prox1os	DKO − control	-0.3128648579111509	0.1182772496465807	1.0	1.0	other tested genes	-0.30797329886741925	0.11800319797943457
Prrc2b	DKO − control	0.5345550103919546	0.5743374541387604	1.0	1.0	other tested genes	0.5119033006355747	0.546695268760566
Prrc2c	DKO − control	0.5200928017705299	0.6662873308805273	1.0	1.0	other tested genes	0.4991107781825895	0.6248294631686779
Prune2	DKO − control	0.2852890618969526	0.3012998695864734	1.0	1.0	other tested genes	0.2815543533529161	0.29691787386311536
Prxl2a	DKO − control	0.939989139719422	0.4961754339634375	0.0387907761780586	0.9501427852656888	other tested genes	0.8382966616899588	0.47778841527476634
Psd3	DKO − control	0.787980649570128	0.5878191242535199	0.882586457500548	1.0	other tested genes	0.7232551831438468	0.5583518590284849
Psma3	DKO − control	-0.1651566022112953	-0.0987552190996902	1.0	1.0	other tested genes	-0.16441484999920342	-0.09859539959088998
Psmb2	DKO − control	-0.460743606947728	-0.1789908571509368	1.0	1.0	other tested genes	-0.44582722357369664	-0.17804863554546896
Psmb3	DKO − control	-0.4854132090999829	-0.2521398154858587	1.0	1.0	other tested genes	-0.4681270917045137	-0.24954186366636585
Psmb5	DKO − control	-0.2159626715448103	-0.2273623642747474	1.0	1.0	other tested genes	-0.2143182114800696	-0.22544771219659804
Psmc2	DKO − control	0.0377604102710909	0.2169789420115256	1.0	1.0	other tested genes	0.03775144258593432	0.21531147633147646
Ptbp3	DKO − control	0.3516307630553376	0.2418882663698839	1.0	1.0	other tested genes	0.3447603726873589	0.2395894811389309
Ptk2b	DKO − control	0.5426093671081867	0.4417687005221748	1.0	1.0	other tested genes	0.5189945669469459	0.4285318441715861
Ptma	DKO − control	-0.1328897176013106	0.0902072865679815	1.0	1.0	other tested genes	-0.13250166199904412	0.09008539095545026
Ptprd	DKO − control	0.2307770926553177	0.295876645342302	1.0	1.0	other tested genes	0.22877622724078764	0.2917213567787359
Ptprk	DKO − control	1.3915280801587175	1.2228947031603028	0.0026952389192429	0.023643402547642	shared increase (q < 0.05)	1.133047957643084	1.0305478547932254
Ptprm	DKO − control	0.5507658745949118	0.9667760969478374	0.2381790773355815	0.0499727823533836	other tested genes	0.5261514109544609	0.8576845424065176
Ptprn2	DKO − control	0.9627607760576544	1.0110173295733806	0.1267970276127868	0.0217366714989957	other tested genes	0.854794833213497	0.8891425976030658
Ptprt	DKO − control	2.074737176424029	1.6088658434586167	8.585591649982462e-06	4.896153714807143e-06	shared increase (q < 0.05)	1.476567935467886	1.2536728738125864
Pum1	DKO − control	0.5593986801884594	0.4341485950354963	1.0	1.0	other tested genes	0.5336993515602009	0.4215518120713284
Purb	DKO − control	0.5408213592326332	0.6071180141695115	1.0	1.0	other tested genes	0.5174224181006285	0.5749189542321542
Pwwp3b	DKO − control	-0.0019878571035085	0.1413198130072941	1.0	1.0	other tested genes	-0.001987855794316136	0.14085360103976605
Pygl	DKO − control	0.3508027656589018	-0.2716219647867821	1.0	1.0	other tested genes	0.34397915728468	-0.2683882387983794
Pyy	DKO − control	-1.533812358076101	0.3655062541663673	0.2381790773355815	1.0	other tested genes	-1.2133737690600541	0.357821534688802
Rab22a	DKO − control	0.6217074333255048	0.4410448951989281	1.0	1.0	other tested genes	0.5873495295278329	0.427869678138347
Rab3a	DKO − control	-0.2127253511771143	-0.2817194878235992	1.0	1.0	other tested genes	-0.21115279076884924	-0.2781201260603738
Rab3c	DKO − control	0.1044289966187846	0.6652012613828217	1.0	1.0	other tested genes	0.1042401151522085	0.6239254140479812
Rabgap1l	DKO − control	0.8910226786463521	0.8631488414111899	0.9495131900770144	0.2971691557040362	other tested genes	0.8021792352009576	0.7812235935196298
Rack1	DKO − control	0.3614253051683823	0.6640147182685162	1.0	0.3289907082935991	other tested genes	0.3539860771005529	0.622937212560265
Rai2	DKO − control	0.0537615600684545	0.6174853521777955	1.0	1.0	other tested genes	0.05373569580701135	0.5837605231425
Ralgapa1	DKO − control	0.6894070560575905	0.6395123879379205	1.0	1.0	other tested genes	0.6439668968417392	0.6024099856557975
Ralgapa2	DKO − control	0.7927486329492432	0.8363248047482783	1.0	0.4419522012122475	other tested genes	0.7269958699993238	0.7607825591494474
Rap1b	DKO − control	0.4414403320543767	0.3674410654881939	1.0	1.0	other tested genes	0.42823146151814256	0.3596381963546199
Rap1gap2	DKO − control	0.4264137248229461	0.6087444884833036	1.0	1.0	other tested genes	0.4144467582279795	0.5763087578417045
Rapgef4	DKO − control	0.5607082767427002	0.5040900627817422	1.0	1.0	other tested genes	0.5348419563641339	0.48486709267524547
Rbfox3	DKO − control	0.6314269204446064	0.8523045510012603	1.0	1.0	other tested genes	0.5955858280701437	0.7729923631695105
Rbm3	DKO − control	-0.0038920749094676	0.1300565891534791	1.0	1.0	other tested genes	-0.0038920650831825053	0.12969270708524622
Rbm39	DKO − control	0.5914591367672603	0.5564569827505526	1.0	1.0	other tested genes	0.5614873847123077	0.5311304369104025
Rbms1	DKO − control	0.7075661523037	0.1158458868511786	1.0	1.0	other tested genes	0.6588539827977734	0.11558832544692556
Rbms3	DKO − control	0.5097833616702536	0.6768530111624436	1.0	0.8206107391711657	other tested genes	0.48994516387068304	0.633600737466232
Rbp4	DKO − control	-0.2711888643181266	0.293514978328955	0.2646826082440184	1.0	other tested genes	-0.267970259201665	0.28945601015737693
Rcan2	DKO − control	0.4998098341502579	0.72513075921858	1.0	1.0	other tested genes	0.48104172908407955	0.673132949295804
Rere	DKO − control	0.841451999015882	0.6939933020018993	0.7666997678841039	1.0	other tested genes	0.7647106269594799	0.647738744460209
Resp18	DKO − control	-1.0883671090275624	-0.2446033597119694	1.0	1.0	other tested genes	-0.9424990950845022	-0.24222764718518494
Rev3l	DKO − control	0.8812518625597372	0.7712222505171298	0.3767628631555114	0.2565048864077439	other tested genes	0.7948664480445792	0.7100385798751734
